region,site_name,lawa_site_id,indicator,year,mean_ugm3,days_measured,first_date,last_date,pct_coverage
Otago,Mosgiel,LAWA-100088,PM10,2021,17.322379603399433,353,2021-01-01 01:00:00,2021-12-31 01:00:00,96.7
Otago,Mosgiel,LAWA-100088,PM10,2022,18.403345323741007,278,2022-01-01 01:00:00,2022-10-20 01:00:00,76.2
Otago,Mosgiel,LAWA-100088,PM10,2023,16.87141447368421,304,2023-02-10 01:00:00,2023-12-31 01:00:00,83.3
Otago,Mosgiel,LAWA-100088,PM10,2024,12.593544668587896,347,2024-01-01 01:00:00,2024-12-31 01:00:00,95.1
Southland,Gore at Main Street,LAWA-100060,PM10,2016,25.193553719008264,363,2016-01-01 01:00:00,2016-12-31 01:00:00,99.5
Southland,Gore at Main Street,LAWA-100060,PM10,2017,25.085726027397264,365,2017-01-01 01:00:00,2017-12-31 01:00:00,100.0
Southland,Gore at Main Street,LAWA-100060,PM10,2018,25.13708791208791,364,2018-01-01 01:00:00,2018-12-31 01:00:00,99.7
Southland,Gore at Main Street,LAWA-100060,PM10,2019,23.433490304709142,361,2019-01-01 01:00:00,2019-12-31 01:00:00,98.9
Southland,Gore at Main Street,LAWA-100060,PM10,2020,24.34447513812155,362,2020-01-01 01:00:00,2020-12-31 01:00:00,99.2
Southland,Gore at Main Street,LAWA-100060,PM10,2021,22.54615168539326,356,2021-01-01 01:00:00,2021-12-31 01:00:00,97.5
Southland,Gore at Main Street,LAWA-100060,PM10,2022,23.53923287671233,365,2022-01-01 01:00:00,2022-12-31 01:00:00,100.0
Southland,Gore at Main Street,LAWA-100060,PM10,2023,21.66813698630137,365,2023-01-01 01:00:00,2023-12-31 01:00:00,100.0
Southland,Gore at Main Street,LAWA-100060,PM10,2024,21.082005494505495,364,2024-01-01 01:00:00,2024-12-31 01:00:00,99.7
Southland,Invercargill at Pomona Street,LAWA-100070,PM10,2016,20.318505747126437,348,2016-01-01 01:00:00,2016-12-31 01:00:00,95.3
Southland,Invercargill at Pomona Street,LAWA-100070,PM10,2017,20.516074498567335,349,2017-01-01 01:00:00,2017-12-31 01:00:00,95.6
Southland,Invercargill at Pomona Street,LAWA-100070,PM10,2018,21.353857142857144,350,2018-01-01 01:00:00,2018-12-31 01:00:00,95.9
Southland,Invercargill at Pomona Street,LAWA-100070,PM10,2019,18.7145,360,2019-01-01 01:00:00,2019-12-31 01:00:00,98.6
Southland,Invercargill at Pomona Street,LAWA-100070,PM10,2020,19.249055555555554,360,2020-01-01 01:00:00,2020-12-31 01:00:00,98.6
Southland,Invercargill at Pomona Street,LAWA-100070,PM10,2021,16.31388429752066,363,2021-01-01 01:00:00,2021-12-31 01:00:00,99.5
Southland,Invercargill at Pomona Street,LAWA-100070,PM10,2022,18.139916666666668,360,2022-01-01 01:00:00,2022-12-31 01:00:00,98.6
Southland,Invercargill at Pomona Street,LAWA-100070,PM10,2023,17.07153631284916,358,2023-01-01 01:00:00,2023-12-31 01:00:00,98.1
Southland,Invercargill at Pomona Street,LAWA-100070,PM10,2024,17.06298630136986,365,2024-01-01 01:00:00,2024-12-31 01:00:00,100.0
Southland,Winton at Essex Street,LAWA-100145,PM2.5,2019,5.292033898305085,236,2019-05-01 00:00:00,2019-12-31 01:00:00,64.7
Southland,Winton at Essex Street,LAWA-100145,PM2.5,2020,5.511830985915493,355,2020-01-01 01:00:00,2020-12-31 01:00:00,97.3
Southland,Winton at Essex Street,LAWA-100145,PM2.5,2021,5.47258358662614,329,2021-01-01 01:00:00,2021-11-30 01:00:00,90.1
Southland,Winton at Essex Street,LAWA-100145,PM2.5,2022,5.414785478547855,303,2022-02-02 01:00:00,2022-12-06 01:00:00,83.0
Southland,Winton at Essex Street,LAWA-100145,PM2.5,2023,10.30399193548387,248,2023-04-27 00:00:00,2023-12-31 01:00:00,67.9
Southland,Winton at Essex Street,LAWA-100145,PM2.5,2024,5.654133333333333,75,2024-01-01 01:00:00,2024-12-31 01:00:00,20.5
Taranaki,Central School,LAWA-103885,PM2.5,2016,4.1897734627831715,309,2016-02-27 00:00:00,2016-12-31 00:00:00,84.7
Taranaki,Central School,LAWA-103885,PM2.5,2017,3.662493150684931,365,2017-01-01 00:00:00,2017-12-31 00:00:00,100.0
Taranaki,Central School,LAWA-103885,PM2.5,2018,3.8123055555555556,360,2018-01-01 00:00:00,2018-12-31 00:00:00,98.6
Taranaki,Central School,LAWA-103885,PM2.5,2019,4.286657534246576,365,2019-01-01 00:00:00,2019-12-31 00:00:00,100.0
Taranaki,Central School,LAWA-103885,PM2.5,2020,3.435813253012048,332,2020-01-01 00:00:00,2020-12-31 00:00:00,91.0
Taranaki,Central School,LAWA-103885,PM2.5,2021,3.736987951807229,332,2021-01-01 00:00:00,2021-12-02 00:00:00,91.0
Taranaki,Central School,LAWA-103885,PM2.5,2022,2.6889940828402366,169,2022-07-02 00:00:00,2022-12-31 00:00:00,46.3
Taranaki,Central School,LAWA-103885,PM2.5,2023,2.8699175824175827,364,2023-01-01 00:00:00,2023-12-31 00:00:00,99.7
Taranaki,Central School,LAWA-103885,PM2.5,2024,3.094426229508197,366,2024-01-01 00:00:00,2024-12-31 00:00:00,100.3
Tasman,Plunket AQ,LAWA-100111,PM10,2016,18.6991643454039,359,2016-01-01 00:00:00,2016-12-31 00:00:00,98.4
Tasman,Plunket AQ,LAWA-100111,PM10,2017,16.70028011204482,357,2017-01-01 00:00:00,2017-12-31 00:00:00,97.8
Tasman,Plunket AQ,LAWA-100111,PM10,2018,18.79501385041551,361,2018-01-01 00:00:00,2018-12-31 00:00:00,98.9
Tasman,Plunket AQ,LAWA-100111,PM10,2019,17.639204545454547,352,2019-01-01 00:00:00,2019-12-31 00:00:00,96.4
Tasman,Plunket AQ,LAWA-100111,PM10,2020,15.137362637362637,364,2020-01-01 00:00:00,2020-12-31 00:00:00,99.7
Tasman,Plunket AQ,LAWA-100111,PM10,2021,16.564245810055866,358,2021-01-01 00:00:00,2021-12-31 00:00:00,98.1
Tasman,Plunket AQ,LAWA-100111,PM10,2022,14.197771587743732,359,2022-01-01 00:00:00,2022-12-31 00:00:00,98.4
Tasman,Plunket AQ,LAWA-100111,PM10,2023,14.488826815642458,358,2023-01-01 00:00:00,2023-12-31 00:00:00,98.1
Tasman,Plunket AQ,LAWA-100111,PM10,2024,15.457142857142857,350,2024-01-01 00:00:00,2024-12-31 00:00:00,95.9
Tasman,Plunket AQ,LAWA-100111,PM2.5,2016,11.972661870503597,278,2016-01-02 00:00:00,2016-12-29 00:00:00,76.2
Tasman,Plunket AQ,LAWA-100111,PM2.5,2017,15.325174825174825,143,2017-01-04 00:00:00,2017-12-30 00:00:00,39.2
Tasman,Plunket AQ,LAWA-100111,PM2.5,2019,9.828491620111732,358,2019-01-02 00:00:00,2019-12-31 00:00:00,98.1
Tasman,Plunket AQ,LAWA-100111,PM2.5,2020,9.715833333333332,360,2020-01-01 00:00:00,2020-12-31 00:00:00,98.6
Tasman,Plunket AQ,LAWA-100111,PM2.5,2021,9.522714681440442,361,2021-01-01 00:00:00,2021-12-31 00:00:00,98.9
Tasman,Plunket AQ,LAWA-100111,PM2.5,2022,8.633240223463687,358,2022-01-01 00:00:00,2022-12-31 00:00:00,98.1
Tasman,Plunket AQ,LAWA-100111,PM2.5,2023,8.1963687150838,358,2023-01-01 00:00:00,2023-12-31 00:00:00,98.1
Tasman,Plunket AQ,LAWA-100111,PM2.5,2024,8.62169014084507,355,2024-01-01 00:00:00,2024-12-31 00:00:00,97.3
Waikato,Billah Street,LAWA-100030,PM10,2016,14.478361520467837,342,2016-01-01 01:00:00,2016-12-31 01:00:00,93.7
Waikato,Billah Street,LAWA-100030,PM10,2017,15.405932255192878,337,2017-01-01 01:00:00,2017-12-31 01:00:00,92.3
Waikato,Billah Street,LAWA-100030,PM10,2018,14.487770823529413,340,2018-01-01 01:00:00,2018-12-31 01:00:00,93.2
Waikato,Billah Street,LAWA-100030,PM10,2019,15.333518213256484,347,2019-01-01 01:00:00,2019-12-31 01:00:00,95.1
Waikato,Billah Street,LAWA-100030,PM10,2020,19.211294484679666,359,2020-01-01 01:00:00,2020-12-31 01:00:00,98.4
Waikato,Billah Street,LAWA-100030,PM10,2021,21.94549479452055,365,2021-01-01 01:00:00,2021-12-31 01:00:00,100.0
Waikato,Billah Street,LAWA-100030,PM10,2022,18.64932759643917,337,2022-01-01 01:00:00,2022-12-31 01:00:00,92.3
Waikato,Billah Street,LAWA-100030,PM10,2023,18.295278508287293,362,2023-01-01 01:00:00,2023-12-31 01:00:00,99.2
Waikato,Billah Street,LAWA-100030,PM10,2024,18.857798961748635,366,2024-01-01 01:00:00,2024-12-31 01:00:00,100.3
Waikato,Billah Street,LAWA-100030,PM2.5,2016,13.425824603658537,328,2016-01-20 01:00:00,2016-12-31 01:00:00,89.9
Waikato,Billah Street,LAWA-100030,PM2.5,2017,14.73413501718213,291,2017-01-01 01:00:00,2017-10-29 01:00:00,79.7
Waikato,Billah Street,LAWA-100030,PM2.5,2018,10.205741428571429,280,2018-01-05 01:00:00,2018-10-29 01:00:00,76.7
Waikato,Billah Street,LAWA-100030,PM2.5,2019,9.912664527027028,148,2019-08-02 00:00:00,2019-12-31 01:00:00,40.5
Waikato,Billah Street,LAWA-100030,PM2.5,2020,11.364452841225626,359,2020-01-01 01:00:00,2020-12-31 01:00:00,98.4
Waikato,Billah Street,LAWA-100030,PM2.5,2021,13.288907260273973,365,2021-01-01 01:00:00,2021-12-31 01:00:00,100.0
Waikato,Billah Street,LAWA-100030,PM2.5,2022,10.654521928783383,337,2022-01-01 01:00:00,2022-12-31 01:00:00,92.3
Waikato,Billah Street,LAWA-100030,PM2.5,2023,10.748121845730028,363,2023-01-01 01:00:00,2023-12-31 01:00:00,99.5
Waikato,Billah Street,LAWA-100030,PM2.5,2024,10.927578032786885,366,2024-01-01 01:00:00,2024-12-31 01:00:00,100.3
Waikato,Bloodbank,LAWA-100032,PM10,2016,12.474436785714285,364,2016-01-01 01:00:00,2016-12-31 01:00:00,99.7
Waikato,Bloodbank,LAWA-100032,PM10,2017,12.022295369318181,352,2017-01-01 01:00:00,2017-12-30 01:00:00,96.4
Waikato,Bloodbank,LAWA-100032,PM10,2018,12.086433623595505,356,2018-01-01 01:00:00,2018-12-31 01:00:00,97.5
Waikato,Bloodbank,LAWA-100032,PM10,2019,14.36506574229692,357,2019-01-01 01:00:00,2019-12-31 01:00:00,97.8
Waikato,Bloodbank,LAWA-100032,PM10,2020,11.294395314285714,350,2020-01-01 01:00:00,2020-12-31 01:00:00,95.9
Waikato,Bloodbank,LAWA-100032,PM10,2021,11.4173437535014,357,2021-01-01 01:00:00,2021-12-31 01:00:00,97.8
Waikato,Bloodbank,LAWA-100032,PM10,2022,9.617874658753708,337,2022-01-01 01:00:00,2022-12-31 01:00:00,92.3
Waikato,Bloodbank,LAWA-100032,PM10,2023,12.462099808219179,365,2023-01-01 01:00:00,2023-12-31 01:00:00,100.0
Waikato,Bloodbank,LAWA-100032,PM10,2024,13.038584313186812,364,2024-01-01 01:00:00,2024-12-31 01:00:00,99.7
Waikato,Bloodbank,LAWA-100032,PM2.5,2023,4.520859534883721,86,2023-10-07 01:00:00,2023-12-31 01:00:00,23.6
Waikato,Bloodbank,LAWA-100032,PM2.5,2024,5.565554917582418,364,2024-01-01 01:00:00,2024-12-31 01:00:00,99.7
Waikato,Bowling Club,LAWA-100034,PM10,2016,11.739728479532165,342,2016-01-01 01:00:00,2016-12-31 01:00:00,93.7
Waikato,Bowling Club,LAWA-100034,PM10,2017,11.636845533980582,309,2017-01-01 01:00:00,2017-12-31 01:00:00,84.7
Waikato,Bowling Club,LAWA-100034,PM10,2018,11.18427161016949,354,2018-01-02 01:00:00,2018-12-31 01:00:00,97.0
Waikato,Bowling Club,LAWA-100034,PM10,2019,13.20723097982709,347,2019-01-01 01:00:00,2019-12-31 01:00:00,95.1
Waikato,Bowling Club,LAWA-100034,PM10,2020,11.264734161849711,346,2020-01-01 01:00:00,2020-12-31 01:00:00,94.8
Waikato,Bowling Club,LAWA-100034,PM10,2021,9.953425892857142,336,2021-01-01 01:00:00,2021-12-22 01:00:00,92.1
Waikato,Bowling Club,LAWA-100034,PM10,2022,10.788684074074075,324,2022-01-11 01:00:00,2022-12-31 01:00:00,88.8
Waikato,Bowling Club,LAWA-100034,PM10,2023,14.436944012944984,309,2023-01-01 01:00:00,2023-12-31 01:00:00,84.7
Waikato,Bowling Club,LAWA-100034,PM10,2024,18.80124207650273,366,2024-01-01 01:00:00,2024-12-31 01:00:00,100.3
Waikato,Bowling Club,LAWA-100034,PM2.5,2023,10.005061516853932,178,2023-07-07 00:00:00,2023-12-31 01:00:00,48.8
Waikato,Bowling Club,LAWA-100034,PM2.5,2024,10.09367398907104,366,2024-01-01 01:00:00,2024-12-31 01:00:00,100.3
Waikato,Claudelands,LAWA-100046,PM10,2016,11.51516135359116,362,2016-01-01 01:00:00,2016-12-31 01:00:00,99.2
Waikato,Claudelands,LAWA-100046,PM10,2017,11.061177394957983,357,2017-01-01 01:00:00,2017-12-31 01:00:00,97.8
Waikato,Claudelands,LAWA-100046,PM10,2018,11.62962404432133,361,2018-01-01 01:00:00,2018-12-31 01:00:00,98.9
Waikato,Claudelands,LAWA-100046,PM10,2019,15.223375617283951,324,2019-01-01 01:00:00,2019-12-31 01:00:00,88.8
Waikato,Claudelands,LAWA-100046,PM10,2020,14.132445386740333,362,2020-01-01 01:00:00,2020-12-27 01:00:00,99.2
Waikato,Claudelands,LAWA-100046,PM10,2021,12.871777089783281,323,2021-01-12 01:00:00,2021-12-31 01:00:00,88.5
Waikato,Claudelands,LAWA-100046,PM10,2022,13.61441560137457,291,2022-01-01 01:00:00,2022-12-31 01:00:00,79.7
Waikato,Claudelands,LAWA-100046,PM10,2023,14.024998674033148,362,2023-01-01 01:00:00,2023-12-31 01:00:00,99.2
Waikato,Claudelands,LAWA-100046,PM10,2024,13.324780119047618,336,2024-01-01 01:00:00,2024-12-31 01:00:00,92.1
Waikato,Claudelands,LAWA-100046,PM2.5,2017,5.267792,60,2017-10-15 01:00:00,2017-12-13 01:00:00,16.4
Waikato,Claudelands,LAWA-100046,PM2.5,2018,7.035075666666667,120,2018-05-05 00:00:00,2018-12-31 01:00:00,32.9
Waikato,Claudelands,LAWA-100046,PM2.5,2019,7.945384159663866,238,2019-01-01 01:00:00,2019-12-31 01:00:00,65.2
Waikato,Claudelands,LAWA-100046,PM2.5,2020,6.934021988950277,362,2020-01-01 01:00:00,2020-12-27 01:00:00,99.2
Waikato,Claudelands,LAWA-100046,PM2.5,2021,6.301399076923077,325,2021-01-12 01:00:00,2021-12-31 01:00:00,89.0
Waikato,Claudelands,LAWA-100046,PM2.5,2022,6.7228972508591065,291,2022-01-01 01:00:00,2022-12-31 01:00:00,79.7
Waikato,Claudelands,LAWA-100046,PM2.5,2023,6.403039804469274,358,2023-01-01 01:00:00,2023-12-31 01:00:00,98.1
Waikato,Claudelands,LAWA-100046,PM2.5,2024,5.994024910714286,336,2024-01-01 01:00:00,2024-12-31 01:00:00,92.1
Waikato,Gillies Ave,LAWA-100057,PM10,2016,11.946191016949152,354,2016-01-01 01:00:00,2016-12-31 01:00:00,97.0
Waikato,Gillies Ave,LAWA-100057,PM10,2017,13.567898121387284,346,2017-01-01 01:00:00,2017-12-31 01:00:00,94.8
Waikato,Gillies Ave,LAWA-100057,PM10,2018,11.216374985835694,353,2018-01-01 01:00:00,2018-12-31 01:00:00,96.7
Waikato,Gillies Ave,LAWA-100057,PM10,2019,12.200235248618785,362,2019-01-01 01:00:00,2019-12-31 01:00:00,99.2
Waikato,Gillies Ave,LAWA-100057,PM10,2020,11.384241206896553,348,2020-01-01 01:00:00,2020-12-14 01:00:00,95.3
Waikato,Gillies Ave,LAWA-100057,PM10,2021,16.459171708860758,316,2021-01-28 01:00:00,2021-12-31 01:00:00,86.6
Waikato,Gillies Ave,LAWA-100057,PM10,2022,16.450316138888887,360,2022-01-01 01:00:00,2022-12-31 01:00:00,98.6
Waikato,Gillies Ave,LAWA-100057,PM10,2023,15.484390986301369,365,2023-01-01 01:00:00,2023-12-31 01:00:00,100.0
Waikato,Gillies Ave,LAWA-100057,PM10,2024,16.279283224043716,366,2024-01-01 01:00:00,2024-12-31 01:00:00,100.3
Waikato,Gillies Ave,LAWA-100057,PM2.5,2021,10.422140700636943,314,2021-02-11 01:00:00,2021-12-31 01:00:00,86.0
Waikato,Gillies Ave,LAWA-100057,PM2.5,2022,9.326120972222222,360,2022-01-01 01:00:00,2022-12-31 01:00:00,98.6
Waikato,Gillies Ave,LAWA-100057,PM2.5,2023,8.71835397260274,365,2023-01-01 01:00:00,2023-12-31 01:00:00,100.0
Waikato,Gillies Ave,LAWA-100057,PM2.5,2024,9.28104543715847,366,2024-01-01 01:00:00,2024-12-31 01:00:00,100.3
Waikato,Morrinsville College,LAWA-100087,PM10,2016,11.370972200647248,309,2016-01-01 01:00:00,2016-12-31 01:00:00,84.7
Waikato,Morrinsville College,LAWA-100087,PM10,2017,11.284626166666667,360,2017-01-01 01:00:00,2017-12-31 01:00:00,98.6
Waikato,Morrinsville College,LAWA-100087,PM10,2018,11.093297852760736,163,2018-01-01 01:00:00,2018-12-11 01:00:00,44.7
Waikato,Morrinsville College,LAWA-100087,PM10,2019,12.268352023809525,336,2019-01-23 01:00:00,2019-12-31 01:00:00,92.1
Waikato,Morrinsville College,LAWA-100087,PM10,2020,9.625293011049724,362,2020-01-01 01:00:00,2020-12-31 01:00:00,99.2
Waikato,Morrinsville College,LAWA-100087,PM10,2021,9.140716272727273,330,2021-01-01 01:00:00,2021-12-31 01:00:00,90.4
Waikato,Morrinsville College,LAWA-100087,PM10,2022,9.308849228187919,298,2022-01-01 01:00:00,2022-12-31 01:00:00,81.6
Waikato,Morrinsville College,LAWA-100087,PM10,2023,9.822213982808023,349,2023-01-01 01:00:00,2023-12-31 01:00:00,95.6
Waikato,Morrinsville College,LAWA-100087,PM10,2024,10.22052938547486,358,2024-01-01 01:00:00,2024-12-31 01:00:00,98.1
Waikato,Thames High School,LAWA-100128,PM10,2016,13.136986159695818,263,2016-04-13 00:00:00,2016-12-31 01:00:00,72.1
Waikato,Thames High School,LAWA-100128,PM10,2017,8.558421685393258,356,2017-01-01 01:00:00,2017-12-31 01:00:00,97.5
Waikato,Thames High School,LAWA-100128,PM10,2018,5.404489342465753,365,2018-01-01 01:00:00,2018-12-31 01:00:00,100.0
Waikato,Thames High School,LAWA-100128,PM10,2019,11.10246632947977,346,2019-01-01 01:00:00,2019-12-31 01:00:00,94.8
Waikato,Thames High School,LAWA-100128,PM10,2020,9.721486181318681,364,2020-01-01 01:00:00,2020-12-31 01:00:00,99.7
Waikato,Thames High School,LAWA-100128,PM10,2021,9.421702947658403,363,2021-01-01 01:00:00,2021-12-31 01:00:00,99.5
Waikato,Thames High School,LAWA-100128,PM10,2022,9.021168527777776,360,2022-01-01 01:00:00,2022-12-31 01:00:00,98.6
Waikato,Thames High School,LAWA-100128,PM10,2023,9.565014917127073,362,2023-01-01 01:00:00,2023-12-31 01:00:00,99.2
Waikato,Thames High School,LAWA-100128,PM10,2024,10.589429476584023,363,2024-01-01 01:00:00,2024-12-31 01:00:00,99.5
Waikato,Waitomo District Council,LAWA-100137,PM10,2019,15.904299574468086,47,2019-11-15 01:00:00,2019-12-31 01:00:00,12.9
Waikato,Waitomo District Council,LAWA-100137,PM10,2020,15.45528558139535,301,2020-01-01 01:00:00,2020-12-31 01:00:00,82.5
Waikato,Waitomo District Council,LAWA-100137,PM10,2021,19.6266368128655,342,2021-01-01 01:00:00,2021-12-31 01:00:00,93.7
Waikato,Waitomo District Council,LAWA-100137,PM10,2022,17.64078932960894,358,2022-01-01 01:00:00,2022-12-31 01:00:00,98.1
Waikato,Waitomo District Council,LAWA-100137,PM10,2023,14.618444273972601,365,2023-01-01 01:00:00,2023-12-31 01:00:00,100.0
Waikato,Waitomo District Council,LAWA-100137,PM10,2024,17.284094055555556,360,2024-01-01 01:00:00,2024-12-31 01:00:00,98.6
Waikato,Waitomo District Council,LAWA-100137,PM2.5,2019,6.788617391304348,46,2019-11-16 01:00:00,2019-12-31 01:00:00,12.6
Waikato,Waitomo District Council,LAWA-100137,PM2.5,2020,7.755246212624585,301,2020-01-01 01:00:00,2020-12-31 01:00:00,82.5
Waikato,Waitomo District Council,LAWA-100137,PM2.5,2021,10.13896380116959,342,2021-01-01 01:00:00,2021-12-31 01:00:00,93.7
Waikato,Waitomo District Council,LAWA-100137,PM2.5,2022,8.319353583333333,360,2022-01-01 01:00:00,2022-12-31 01:00:00,98.6
Waikato,Waitomo District Council,LAWA-100137,PM2.5,2023,6.894753232876712,365,2023-01-01 01:00:00,2023-12-31 01:00:00,100.0
Waikato,Waitomo District Council,LAWA-100137,PM2.5,2024,7.759296944444444,360,2024-01-01 01:00:00,2024-12-31 01:00:00,98.6
Wellington,Lower Hutt (Phil Evans Reserve),LAWA-100080,PM10,2016,11.18382967032967,364,2016-01-01 01:00:00,2016-12-30 01:00:00,99.7
Wellington,Lower Hutt (Phil Evans Reserve),LAWA-100080,PM10,2017,11.381070422535212,355,2017-01-01 01:00:00,2017-12-31 01:00:00,97.3
Wellington,Lower Hutt (Phil Evans Reserve),LAWA-100080,PM10,2018,11.299151515151515,363,2018-01-01 01:00:00,2018-12-31 01:00:00,99.5
Wellington,Lower Hutt (Phil Evans Reserve),LAWA-100080,PM10,2019,11.70282920110193,363,2019-01-01 01:00:00,2019-12-31 01:00:00,99.5
Wellington,Lower Hutt (Phil Evans Reserve),LAWA-100080,PM10,2020,10.565361643835617,365,2020-01-01 01:00:00,2020-12-31 01:00:00,100.0
Wellington,Lower Hutt (Phil Evans Reserve),LAWA-100080,PM10,2021,10.72599715099715,351,2021-01-08 01:00:00,2021-12-31 01:00:00,96.2
Wellington,Lower Hutt (Phil Evans Reserve),LAWA-100080,PM10,2022,10.597291208791209,364,2022-01-01 01:00:00,2022-12-31 01:00:00,99.7
Wellington,Lower Hutt (Phil Evans Reserve),LAWA-100080,PM10,2023,10.414498630136986,365,2023-01-01 01:00:00,2023-12-31 01:00:00,100.0
Wellington,Lower Hutt (Phil Evans Reserve),LAWA-100080,PM10,2024,10.66960497237569,362,2024-01-01 01:00:00,2024-12-31 01:00:00,99.2
Wellington,Masterton West (Pownall Street),LAWA-100084,PM10,2016,13.953311614730879,353,2016-01-01 01:00:00,2016-12-31 01:00:00,96.7
Wellington,Masterton West (Pownall Street),LAWA-100084,PM10,2017,14.080112359550563,356,2017-01-01 01:00:00,2017-12-31 01:00:00,97.5
Wellington,Masterton West (Pownall Street),LAWA-100084,PM10,2018,14.171505555555557,360,2018-01-01 01:00:00,2018-12-31 01:00:00,98.6
Wellington,Masterton West (Pownall Street),LAWA-100084,PM10,2019,14.94320224719101,356,2019-01-01 01:00:00,2019-12-31 01:00:00,97.5
Wellington,Masterton West (Pownall Street),LAWA-100084,PM10,2020,14.151280555555557,360,2020-01-01 01:00:00,2020-12-31 01:00:00,98.6
Wellington,Masterton West (Pownall Street),LAWA-100084,PM10,2021,13.80099135446686,347,2021-01-01 01:00:00,2021-12-31 01:00:00,95.1
Wellington,Masterton West (Pownall Street),LAWA-100084,PM10,2022,12.76453698630137,365,2022-01-01 01:00:00,2022-12-31 01:00:00,100.0
Wellington,Masterton West (Pownall Street),LAWA-100084,PM10,2023,13.038011940298508,335,2023-01-01 01:00:00,2023-12-17 01:00:00,91.8
Wellington,Masterton West (Pownall Street),LAWA-100084,PM10,2024,14.250165680473371,338,2024-01-12 01:00:00,2024-12-31 01:00:00,92.6
Wellington,Masterton West (Pownall Street),LAWA-100084,PM2.5,2016,8.99770588235294,357,2016-01-01 01:00:00,2016-12-31 01:00:00,97.8
Wellington,Masterton West (Pownall Street),LAWA-100084,PM2.5,2017,10.307121546961326,362,2017-01-01 01:00:00,2017-12-31 01:00:00,99.2
Wellington,Masterton West (Pownall Street),LAWA-100084,PM2.5,2018,10.159985754985756,351,2018-01-01 01:00:00,2018-12-31 01:00:00,96.2
Wellington,Masterton West (Pownall Street),LAWA-100084,PM2.5,2019,11.254552706552706,351,2019-01-01 01:00:00,2019-12-31 01:00:00,96.2
Wellington,Masterton West (Pownall Street),LAWA-100084,PM2.5,2020,10.597455555555555,360,2020-01-01 01:00:00,2020-12-31 01:00:00,98.6
Wellington,Masterton West (Pownall Street),LAWA-100084,PM2.5,2021,9.983601671309192,359,2021-01-01 01:00:00,2021-12-31 01:00:00,98.4
Wellington,Masterton West (Pownall Street),LAWA-100084,PM2.5,2022,8.409633802816902,355,2022-01-01 01:00:00,2022-12-31 01:00:00,97.3
Wellington,Masterton West (Pownall Street),LAWA-100084,PM2.5,2023,9.037467261904762,336,2023-01-01 01:00:00,2023-12-17 01:00:00,92.1
Wellington,Masterton West (Pownall Street),LAWA-100084,PM2.5,2024,8.96635294117647,323,2024-01-12 01:00:00,2024-12-31 01:00:00,88.5
Wellington,Upper Hutt (Savage Park),LAWA-100132,PM10,2016,10.505633608815428,363,2016-01-01 01:00:00,2016-12-31 01:00:00,99.5
Wellington,Upper Hutt (Savage Park),LAWA-100132,PM10,2017,10.679393351800554,361,2017-01-01 01:00:00,2017-12-31 01:00:00,98.9
Wellington,Upper Hutt (Savage Park),LAWA-100132,PM10,2018,10.362863888888889,360,2018-01-01 01:00:00,2018-12-31 01:00:00,98.6
Wellington,Upper Hutt (Savage Park),LAWA-100132,PM10,2019,10.930804945054945,364,2019-01-01 01:00:00,2019-12-31 01:00:00,99.7
Wellington,Upper Hutt (Savage Park),LAWA-100132,PM10,2020,10.329763736263736,364,2020-01-01 01:00:00,2020-12-31 01:00:00,99.7
Wellington,Upper Hutt (Savage Park),LAWA-100132,PM10,2021,8.754983516483517,364,2021-01-01 01:00:00,2021-12-31 01:00:00,99.7
Wellington,Upper Hutt (Savage Park),LAWA-100132,PM10,2022,9.283860724233984,359,2022-01-01 01:00:00,2022-12-31 01:00:00,98.4
Wellington,Upper Hutt (Savage Park),LAWA-100132,PM10,2023,9.59831111111111,360,2023-01-01 01:00:00,2023-12-31 01:00:00,98.6
Wellington,Upper Hutt (Savage Park),LAWA-100132,PM10,2024,9.620969780219779,364,2024-01-01 01:00:00,2024-12-31 01:00:00,99.7
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM10,2016,10.661295580110497,362,2016-01-01 01:00:00,2016-12-31 01:00:00,99.2
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM10,2017,11.300786324786324,351,2017-01-01 01:00:00,2017-12-31 01:00:00,96.2
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM10,2018,10.89432782369146,363,2018-01-01 01:00:00,2018-12-31 01:00:00,99.5
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM10,2019,12.207665745856355,362,2019-01-01 01:00:00,2019-12-31 01:00:00,99.2
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM10,2020,11.449174887892378,223,2020-01-01 01:00:00,2020-08-16 00:00:00,61.1
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM10,2021,10.31353781512605,357,2021-01-07 01:00:00,2021-12-31 01:00:00,97.8
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM10,2022,9.360517906336089,363,2022-01-01 01:00:00,2022-12-31 01:00:00,99.5
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM10,2023,10.150531680440771,363,2023-01-01 01:00:00,2023-12-31 01:00:00,99.5
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM10,2024,10.660908333333333,360,2024-01-01 01:00:00,2024-12-31 01:00:00,98.6
Wellington,Wainuiomata (Moohan Street),LAWA-100136,PM2.5,2016,6.207236111111111,360,2016-01-01 01:00:00,2016-12-31 01:00:00,98.6
